"V1" "V2" "V3" "V4"
"77" 0.00413995180428822 -0.0090404972363828 0.00323365412385273 0.00455022296316271
"78" 0.00420542334134541 -0.0138050859601563 0.00120667821430104 0.00617893357657426
"79" -0.0129634763959858 -0.0132743670279596 -0.0152703930620057 0.00126010916792529
"80" -0.000881280815629934 -0.000605258652165658 -0.00502387452765492 -0.0154175606361674
"81" -0.00816199475951209 0.00308115754508344 -0.00092380189689742 -0.0161534058697699
"82" 0.0191160224580837 0.00378008913498175 0.0166904960504675 -0.00286676005042426
"83" 0.0011160434991676 0.000599741912683391 -0.0127493639249379 -0.00413331993244451
"84" -0.0104690512528421 0.00576882721354257 0.0033275477758307 -0.00894170498651846
"85" -0.0011828527725554 -0.0140893614919165 -0.0138288715591524 0.00288865857072454
"86" -0.00749119414879785 0.00650686798487668 0.000549155985411132 -0.00115567875807986
"87" 0.0031412779816226 -0.0116874856791777 -0.00138985580691271 0.00423264507157466
"88" -0.0224345417443844 -0.0150607989343807 -0.0138665739847144 -0.00810343217164566
"89" 0.0118497438046097 0.0130535139724923 0.00853149375513818 0.0116896310735595
"90" -0.0183529612763584 -0.0257139658231334 -0.00894586362797864 -0.0274893720265956
"91" 0.0164791480657769 -0.00285619828073399 0.00129684540409067 -0.00116439181300414
"92" 0.00704536503691795 0.00565884119823705 -0.00201161148542774 0.00477518603772813
"93" -0.00729084235629348 -0.00664138584940281 -0.00420201650597051 -0.000104117204813541
"94" -0.0157361422646731 -0.00682318094804195 -0.00454137403237575 0.00851620892801401
"95" 0.00994275634041229 0.00812496784088014 0.00860260064756302 0.00561152591623868
"96" 0.0110294834855876 -0.0135492588000578 -0.00302179538253409 -0.000255660145600729
"97" 0.00141506814088109 0.00840841615854125 0.00185574130062644 -0.00166106323419618
"98" -0.00477515344251393 -0.00662088554287187 -0.00265216750198686 0.00244934046447088
"99" 0.00521019934932995 0.00600345369228939 0.00639059464699133 0.00660214551521772
"100" -0.00134958803644349 -0.00461927219559271 -0.0062325072490291 -0.000146983778155331
"101" -0.00329393136375999 -0.00384465000880248 0.000464077634615874 -0.00315018208945481
"102" -0.00306236273895197 0.00196954969158709 -0.0042183398400371 -0.00909705608134899
"103" -0.0127945986279802 -0.0248425636189051 -0.0126650332883763 -0.021248130315771
"104" 0.0013290463558558 -0.0159695597184429 -0.0048585869219763 -0.0251416870861964
"105" 0.000177396720371443 -0.0130628277765765 -0.0042936383659307 -0.000186069383422686
"106" -0.000281214860124386 -0.00537935907577766 -0.00589675456819628 -0.0110143210788068
"107" 0.00399723914754719 -0.00940676787882885 -0.00173357635777052 -0.00319683507153081
"108" 0.00519947114797911 0.0100846734629881 0.00910032869848514 0.0123383821186348
"109" 0.0050208223157779 0.00946396682126702 0.00470319995300587 0.0140993091664487
"110" -0.00264537032549211 0.000805542630908968 -0.00275314530435803 -0.00212949502535491
"111" 0.00109111800807087 -0.000524775858072806 -0.00471580663596407 0.00717042215935072
"112" 0.00949142935142733 0.0078660750201134 0.00925551423196665 0.0113880432845085
"113" -0.00623411415398765 -0.00723612376789887 -0.00633171751199645 -0.0109813887951021
"114" -0.00300683017215853 -0.0135800982872577 0.00878923881868738 -0.0020048384669143
"115" -0.00293472331657857 0.00573847084198032 -0.0110467332351303 0.00738976266055194
"116" -0.0175589397225643 -0.0172321356479104 -0.0172935229023792 -0.0114847754882582
"117" 0.0154775119559421 -0.00220195993807916 0.0041226977478992 0.00724879650422623
"118" 0.00437580582706316 0.00200282371210533 -0.0100188854553683 -0.00510617500909579
"119" 0.0044873134806889 0.000299803276589191 0.0115702150699991 0.00461962421421466
"120" -0.00119785739204614 -0.0151212280511516 0.000593137906947386 -0.00850407359761265
"121" 0.0076631389037683 0.00529335593182554 0.00528152178340683 -0.00695601795280219
"122" -0.00525292727715792 -0.00226041677102266 -0.00707648404984813 0.00200957786331995
"123" -0.00191176025592612 -0.00996477836346589 -0.0101078483583697 0.000734957603984126
"124" -0.00791197051336806 0.0030158551869088 -0.0133117360335972 -0.0164409353359106
"125" -0.0207580485358416 0.00321602043055101 -0.0102111155069106 -0.00926863348692443
"126" -0.0171635084535189 -0.000277260537674052 -0.00956878146272228 -0.00652009002095749
"127" 0.00388677595963867 -0.00847302976254864 -0.014111711075361 -0.000647426924759793
"128" -0.015260122345482 -0.0188570380382395 -0.0195840821531654 -0.0182884222574105
"129" 0.00756488285112818 0.00750044748878504 0.00707542954061252 0.00250270778969132
"130" 0.00531870509801261 -0.00364871251989495 0.00186286348622322 0.00601727359671593
"131" -0.0039807103319332 -0.00860533974221075 0.0011020104137597 -0.00726825704559697
"132" -0.00521151591955413 0.00733588706522737 -0.00625055243047581 0.00117446536393752
"133" 0.00630466832282871 0.00995617582638081 -0.0121262321654825 0.004043767170905
"134" 0.00479344799857236 -0.00575685469964445 0.00227127566235738 0.00415148292023827
"135" 0.00131905878103867 -0.0116402252855783 0.00357768110193375 0.0206884081936156
"136" 0.00257236949619769 -0.00228152078205959 0.0252511847305847 0.0170114714407962
"137" -0.0165637637725024 -0.0132223510462361 -0.0353431798666168 -0.0127454306903345
"138" -0.0103565307410025 -0.0056193732670161 -0.0135302834206784 -0.00458943670546819
"139" -0.0257313316803047 -0.00609907054748859 0.00541845857133221 -0.0145516585733171
"140" 0.00815677889349611 0.00464850663954527 -0.00132480667639008 -0.000112774703421056
"141" -0.00385764697835616 0.00269915023218175 0.00146773476106171 -0.00482594797756808
"142" 0.00341979977563246 0.00583401173772308 0.00756967787982961 -0.000336098129156074
"143" 0.00277831461654402 0.00587024351539743 0.00550866296273589 0.0055897010764213
"144" 0.00480724594229956 0.00749324368362003 0.0105956239607131 -0.00213603347387338
"145" -0.00307291667594784 -0.0042966200427352 -0.01541646338004 -0.0033331209747209
"146" 0.0142482886619229 0.0125401126585223 0.0069156573218978 0.0194704194167536
"147" -0.00443247071420562 -0.00351546245759191 0.00137667479750996 -0.0155585447470564
"148" -0.00317212660707073 0.00444377319041899 -0.0049454543719439 0.00480285849040882
"149" -0.00660319033753584 -0.000855769383754379 0.00613598167496578 -0.00382465100044733
"150" -0.00125709936636739 -0.00121378380331017 -0.00128833212915936 0.00864344711258968
"151" -0.010778091989104 -0.0152986639086824 -0.0168509134445686 -0.0113976748997972
"152" 0.00546985281582816 0.00404432803096222 -0.0050499750361801 -0.0205073037012809
"153" -0.0272294485242062 -0.00762068342733888 -0.0161369634036892 -0.0324847966403992
"154" 0.00616786719910788 0.00588176845543496 0.00519300204697447 0.000299583161344132
"155" 0.00632720315076645 -0.000404624726480697 0.00238123949860463 -0.0119522660620343
"156" 0.00105558182337595 -0.00650951443492834 0.00036748800738754 0.000242035441172331
"157" -0.00487609399055805 -0.00824929144967548 -0.00816097106154457 -0.006580953776863
"158" -0.00109759170424727 0.00499066263636445 0.001471549823941 0.00125237176874925
"159" -0.00542863610636573 -0.00288780534510072 0.00633054328903894 -0.00408733289034952
"160" 0.00372289237941121 0.0103682135833632 0.0073408397259611 0.00461903303439413
"161" 0.0070984675626191 0.00475316558591525 0.00779201181536938 0.0140115633784074
"162" 0.0007406489289334 0.000157557225568292 0.00029778790070962 -0.00791460702922386
"163" -0.0112719469767588 -0.00404772980559531 0.00258981342325134 0.00896685990046165
"164" 0.00574877234929638 0.00325781870862282 0.01053967757752 0.0125570735747963
"165" 0.00276484969421597 0.00486721357099622 0.00709558477658287 0.00313113254931088
"166" -0.0163919227805777 -0.0100985520511869 -0.00597174247225982 -0.00463847091135598
"167" 0.00265927035159843 -0.00270079970112206 0.00733911372790591 -0.00329688283847582
"168" -0.00974409476104697 -0.0309858042677866 -0.0130565875269176 -0.00466280774463632
"169" 0.0201157731365946 0.00387423973265878 -0.00376399146839902 0.0071143915740958
"170" -0.0182578044867001 -0.0348830077313562 -0.0184948602735895 -0.0255510169427924
"171" 0.00976848479675466 0.00868772230025865 -0.00328435827290945 -0.00902720488076646
"172" 0.0150772235880553 0.017603617129237 0.0199748732221082 0.0162726899137036
"173" -0.00510233644282023 0.00323665543215505 -0.00202574413867034 -0.0168689781788305
"174" 0.0166092999325076 0.0242571145784746 0.0114641302017711 0.0227116638560303
"175" -0.00559786630735662 -0.00109901231477359 -0.00503849667881137 -0.0124887361868516
"176" 0.0202494765244177 0.0230121525855087 0.0353275634180161 0.036888669780337
"177" 0.0382709096932476 0.00483559841246938 0.00362121315335965 0.00865281259379091
"178" -0.00147515114231895 0.0160748790572068 -0.00875906334552715 -0.0167832376038197
"179" 0.014268762926454 0.00753419660748547 0.0173101428645916 -0.00286203764933243
"180" -0.0105442879033896 0.00140039411665912 0.0107050734317558 -0.0137325936752962
"181" -0.00993111191295851 0.0116091621045731 0.0119916419277014 0.00723103916824905
"182" -0.0159752263764598 -0.0159921375079462 0.00013103804206775 -0.00814150202244331
"183" 0.00274547395670503 0.00680853609656355 0.0075082826534543 0.017272669950701
"184" -0.01240888962202 0.00484994921168731 0.0125903707908174 0.0321209353491975
"185" 0.00166741946975681 -0.0125313494733969 -0.00857477192268415 -0.00492982806005735
"186" -0.0192417739666736 -0.0125206227261463 -0.0207617159577971 -0.0288513251920817
"187" -0.00983292967764585 0.00231580566833474 -0.0164740068475982 0.00683065294410731
"188" 0.011178316936898 -0.0109722756302498 0.0136466863231907 0.0190640216633025
"189" -0.00989988864268151 -0.0220008780832944 -0.0115397654463427 -0.0271754989787891
"190" -0.00817008648634861 -0.0206803783097145 -0.00543110820167025 -0.0135472636559823
"191" -0.0101766998216545 -0.0188207830647166 0.00780820806485604 -0.00200907984715449
"192" 0.0126691177404174 0.0126305026980392 0.0106655126744872 0.0105536418610067
"193" 0.00400922517549153 -0.00392638149139126 -0.00384259474103901 0.018137638434091
"194" -0.00384496481474019 0.00843525224023811 0.0090653031689776 0.00649302920062833
"195" 6.28526679847117e-05 0.00460358390428081 -0.0137434207207222 -0.00248318859017453
"196" -0.00320512656200788 0.00151168260415646 -0.00817807073358356 0.007326888275686
"197" -0.00116396600963163 0.00508841847052035 0.0299742059773415 0.00580294140306519
"198" 0.0134595493825991 -0.00249510068607316 0.00690037800038325 0.0140123179629371
"199" -0.0218745404153582 0.00149323404995849 0.0144141261196524 -0.0116787144618929
"200" -0.000127572177363284 0.00297588244747259 0.00821253428917859 0.0029036006387335
"201" 0.012060609275139 -0.00375580279675776 0.00490201658882001 0.010746142379447
"202" 0.0191454903074663 0.0126183652043911 -0.00766689302875352 0.00504685657479946
"203" 0.0305194964379576 0.0126081633137628 0.0135693857505433 0.00824294463156157
"204" -0.00988403794150578 -0.0248928971354397 -0.051567254498925 -0.0350014567323916
"205" -0.00704784873326755 0.00261394070822728 -0.00701992758774687 -0.00778773272795848
"206" 0.000248306458429398 0.000799174397783304 0.00409702637808631 0.00774570002607422
"207" 0.00468450402192984 0.0107799152374192 -0.00819839346177837 -0.00119126132920137
"208" -0.00588490919583454 -0.00259439140903635 -0.00324083549814074 0.00985497966971341
"209" -0.00444944885101076 -0.00240382888520055 -0.00204126642117702 -0.0105135744701062
"210" -0.000622234830854781 0.00580841085347735 0.00133796618527777 -0.000936361093496124
"211" 0.00227070576675879 -0.00696919419054652 -0.00779287287907799 -0.0025989352978631
"212" -0.0214459637615975 -0.0187597483264272 -0.0125838302894506 -0.00561673101666439
"213" -0.00512806579457238 0.00348612936304458 0.00206724181721481 -0.00576408889065259
"214" 0.00665872228501631 0.0100846970431453 0.0147244055475654 0.00245553147535902
"215" 0.0213406984489989 0.0332560992814527 0.0257734341602676 0.00566020187373129
"216" 0.0126297415613152 0.00283860860433493 0.00195018933986144 0.0117152316738591
"217" 0.00290928919411114 0.00983746491107029 0.0106368790057275 -0.000530387123304115
"218" -0.0171895903093824 -0.0169770084863658 -0.0271474527639303 -0.014957396946905
"219" -0.0135504602837795 -0.00968753436567257 -0.00774570966847668 0.00136237134500927
"220" 0.00328962576531065 -0.00115321984381727 0.0116784571484109 0.0063290341944682
"221" -0.0149359789964973 0.00304110955651466 0.00643003114259213 0.000717150141648817
"222" 0.00850557560557997 0.00450507807985277 0.012824625728325 0.00434698612220584
"223" 0.00457709720552531 0.00602221508850771 0.00257081695436648 0.00551736785659938
"224" 0.00228224740450964 -0.00611669054735738 0.0117747215840154 0.00284795828067158
"225" -0.00170086533411526 -0.027402127574442 -0.00272741428108147 -0.0126470821899253
"226" -0.010528508957791 -0.0103007539243465 -0.0114287683899453 0.00107241757954212
"227" -0.0101166136718968 -0.0221991744319276 -0.012932226864429 -0.0157327043848522
"228" -0.0113679473134524 -0.00708373844507196 -0.00940611773462896 0.00255852712567799
"229" -0.000891752359484503 0.000975697371885536 -0.00159513936334011 -0.00409514290653557
"230" -0.0142611325062518 -0.016841796755947 -0.00770019228299199 -0.00605487499368754
"231" -0.00191809446935111 0.00386511800601917 0.00671320792465237 0.00451494029622284
"232" 0.000115222387864353 -0.00323201663997219 -0.00281372945648233 0.00242385346623858
"233" 0.0141426177118888 0.0140703784456382 0.0125687759195513 0.0100965456377475
"234" 0.00937588178415782 0.00935365360840707 -0.00353139286943785 -0.00202621203032457
"235" -0.00556189179590926 -0.0099256340505286 0.00194476739650262 -0.00905464213808926
"236" 0.0143790212151633 0.0190323106447244 0.00433445673356864 0.0131943613478264
"237" -0.00949046937568451 -0.0218259942903495 -0.00753689104252325 -0.00900370663103157
"238" -0.0221552709497806 -0.00735074356472902 -0.0249625457748944 0.0008328437401237
"239" -0.00972819174430971 -0.036809355776959 -0.0130894105131284 -0.00889191755418118
"240" 0.0141756127405356 0.0172090194177803 0.00375369970960344 0.00957347114317973
"241" 0.000306655988565294 0.00868510357710849 -0.00650772801375149 0.0077349931705584
"242" -0.012634258664894 -0.0207735569876755 -0.0279774897685928 -0.0121078477896326
"243" -0.00295275213710383 0.000433537774077659 -0.00842315946334378 0.00087630539376974
"244" 0.00181322640437841 -0.0111821949348827 -0.00139123524582998 -0.00566355938701432
"245" 0.0150490182205454 0.0163831687718938 0.0247619122308979 0.0352854711316241
"246" 0.024065637125178 0.00636127807810871 -0.00344833621608576 0.00838737271602088
"247" 0.00914206163814843 0.00568557042270138 0.00259302765493824 0.00512738979369499
"248" -0.00831211366986698 0.00922100941131077 0.0014048590938924 -0.0167473929049952
"249" -0.00309270185493602 -0.00211489998346198 0.0111949686359513 0.00618479338094212
"250" 0.0137561361164935 -0.0115192082724314 -0.00286080807395721 -0.00448505495705421
"251" 0.00933152150336421 0.0179035687480361 0.0106508571443128 0.00109452355804237
"252" -0.00915169684882113 0.00956676866248478 0.0215314747694596 0.0119780829188952
"253" -0.000751688358112603 0.000309398906207891 -0.00262130838196659 -0.00212360168117229
"254" -0.0115556920023916 -0.00707968375823374 -0.00146958178034163 -0.0203567901160395
"255" 0.013495180988177 0.0339149483019892 0.00701355937202949 -0.00357896435627909
"256" -0.0574509543505091 0.000195155318865617 -0.0180755715177685 -0.00475039218611385
"257" 0.0217785343467483 0.0111305629496691 0.00289334465421947 -0.00167822351157826
"258" -0.0513766956015577 -0.027850895893156 -0.0151631465461778 -0.0352070849865794
"259" 0.0404243809335846 0.0117026398342867 0.0219745572284779 0.0256655353538463
"260" -0.0211087282315074 -0.0115670935161939 0.00836211687282287 -0.0190851926418567
"261" 0.0073824785290004 0.0129452962260437 0.00381159815457239 0.021814305740314
"262" -0.0331707144701519 -0.00867659489958282 -0.0104007989290477 -0.01772056166972
"263" 0.0208843414027864 0.0329558417469165 0.0292216852453734 -0.0077856317804885
"264" -0.0215770631291606 -0.0171092799871978 -0.0225745131118343 -0.0341971592053503
"265" 0.00636261894363106 0.00664898054220372 -0.00678147641559769 -0.00701991178075635
"266" -0.0204722936960496 0.00566164561571268 -0.0170570017540857 -0.031819665009884
"267" 0.00701194475454556 0.0168766129657597 0.0271264635460223 0.00902742938258517
"268" -0.0190604113888761 -0.0321908412310973 -0.0393394918536815 -0.0211255134226679
"269" 0.0143071610902743 0.00934946112243029 0.0210822684437931 0.0219739985199959
"270" 0.0180932216112837 0.0118729603292495 0.0189331678085635 0.012064009138781
"271" 0.00908050372819859 -0.0162300019197893 -0.0158609012110445 -0.000281807559400216
"272" -0.00662607979731834 -0.0109956224128449 0.0236744552902237 -0.0326988532625203
"273" -0.0100371290419674 0.0177609417237655 0.00881426224756833 0.00107542597340726
"274" 0.0219067130196518 0.00993567302179784 0.0187037546860035 0.0375347003202268
"275" -0.0148681072215185 -0.00211648545828344 0.00133156183315322 -0.0280331190145226
"276" 0.00318550425270596 -0.0047087692662086 -0.00698460027679386 -0.00883218812778366
"277" -0.00564008453970137 -0.0160713663895197 -0.00192302720071789 -0.00389002484363608
"278" -0.0135310948377506 -0.00063772948198169 0.000662908026646082 0.00519629135220554
"279" 0.00820007801166772 -0.00804758837849208 0.000376559676773995 -0.000944261256409681
"280" -0.0126307456686567 -0.00590127096268689 -0.0102729837031963 -0.00608597579878982
"281" -0.00807891516897724 -0.00558721485324019 -0.000403955743550025 -0.00378705640938314
"282" 0.00533712780557803 0.00255148966109657 0.0139846826891717 0.0189204277683084
"283" 0.0147605367362603 0.00580354663979771 0.00677030328900998 0.00872920745887805
"284" -0.0292238567734493 -0.0164263800021982 -0.00741088185041069 -0.00928692684379584
"285" -0.0104116409515026 -0.00939084631821594 -0.0127714428055299 -0.00331737699649437
"286" -0.0150790708729372 0.00684804324097995 0.0156094696187408 0.00143116993277335
"287" -0.00724458148154138 -0.00338404044204531 -0.00654848429982255 0.000121099685637524
"288" 0.0125324996620536 0.000109152596123973 0.00501020744346114 -0.00151885950051737
"289" 0.0103601056120094 0.00173801045828511 -0.000364784472556506 -0.00757304898246386
"290" -0.0127760972837209 -0.00103222128158948 -0.0118095704812856 -0.010698495923715
"291" -0.00415664841498492 0.00712902863978927 0.00669700152502287 0.00311162784842725
"292" 0.0100235502331451 0.00809070432048795 0.0102408362422269 0.0138555587629762
"293" 0.0112624936584585 0.00816062457673886 0.00352464065989634 0.0103099891956408
"294" 0.0111541973621586 0.0213396236431 0.0119165032333486 0.018860672617336
"295" -0.0112519769985387 -0.00571833106670335 -0.00650504613836638 -0.00976790638995839
"296" -0.0133154302122428 -0.0030342085723885 -0.0207631455597934 -0.0113135174920431
"297" -0.00254277576898195 -0.00173301740427096 -0.00956288468409459 -0.00757651143187104
"298" 0.00517677112076786 0.00506983627567833 0.00375678345998785 0.000503370014782351
"299" 0.00870717882843122 -0.00185635328353351 -0.00721405975326044 -0.00103479909328171
"300" -0.00309847386463073 0.00708267457978393 -0.00396995382730884 0.00232519725563537
"301" 0.00330068083413801 0.00181175748382115 -0.0192185204701149 0.00272043134985792
"302" 0.0112958643097536 0.0131317054557352 0.014322551226701 0.0112265345756454
"303" -0.00539337327277475 0.00425448377530931 -0.00186970959889079 -0.0014020675259198
"304" 0.000110859181122565 -0.00628174260482447 -0.00377121099194044 2.18698755251708e-05
"305" -0.00961191601159134 -0.0100126348273675 -0.00186208974091958 -0.00536598441046617
"306" 0.00465555564630781 -0.00706789701203592 -0.00527924267441126 -0.00400800576162456
"307" 0.00454030925893009 -0.000406794355705543 -0.000796267337860062 -0.010787097071655
"308" 0.00766494749167651 0.0129662632864351 0.00238101289425209 0.0219844636086869
"309" 0.00915617163156211 0.0162573523212293 0.0247018139238761 0.0192228250819602
"310" -0.010710206630045 0.00134020069626114 0.021327352737875 0.0031161721289698
"311" 0.0100300221914588 0.00172364470984728 0.00617685181394289 0.00251704442695652
"312" 0.0137801286784941 -0.008762169842948 0.0027525277152518 -0.00589341934095525
"313" -0.00165360328452824 0.00716147036957846 -0.0249849877727622 0.00276150714874284
"314" 0.0107675494570903 -0.00645137151455688 0.00915259627013321 -0.00367177226381849
"315" 0.00218882207160489 -0.00477521476113987 -0.00551287827981881 0.00181981640736782
"316" 0.00957223271849566 0.00942447392797215 0.0196051889322698 0.019728564870899
"317" 0.00114875748333343 0.000217268389844787 0.0032860389834009 -0.0153970171285086
"318" -0.0116034115436609 -0.0056207755256577 -0.00649515427657558 -0.00506822252694724
"319" -0.00489630854101239 -0.00578069519730495 -1.17507124327371e-05 -0.0145716912982901
"320" 0.00557847303485045 -0.000553490284311417 0.004006105609299 0.00571423144746796
"321" 0.0070953944385541 0.0190005395642856 0.00879771267567757 0.0186644972393895
"322" 0.00423820711483917 0.00379614557840742 0.00394298046851227 0.00448252055429547
"323" 0.00599959668774303 -0.00357276202326584 -0.00289585437689349 -0.00131193099681957
"324" 0.00424605762608337 0.0041800407792828 0.00970640821844683 0.00166033865918834
"325" 0.00241451310663046 -0.0102466661282228 -0.00580907457319592 -0.00781993948435757
"326" -0.00165367359486612 0.00370025398993907 0.00183741637740008 -0.00278122604009716
"327" 0.00492222035770214 0.00470214356158676 0.00229243075324212 0.000633676374231718
"328" -0.0163227278574438 -0.00209248097115561 -0.00525835626873314 -0.0110029754312271
"329" 0.0252237395215852 0.0145513127213012 0.0187709528351582 0.0205962904755152
"330" 0.00801323058447436 0.00327507568056962 0.00926841716957938 -0.00217390670907381
"331" 4.76215845381302e-06 -0.0190797144046029 -0.0114440782000427 -0.0225945274129444
"332" 0.0118523736813146 0.00916543388842329 0.0205322950278691 0.0294362054239707
"333" -0.0233959710439844 -0.030358097086462 -0.0217965101638663 -0.0194140669096854
"334" 0.00559252279709415 0.00955391811080651 0.0142217707411 0.00268035821821821
"335" -0.0166186543773811 0.00575156401418824 -0.0137709619848318 0.0069808892644393
"336" -0.00740432745706362 -0.0140200790804769 0.00623711989913592 0.0024550090114878
"337" -0.0027613756850506 -0.00440260440841194 -0.00108439784140506 0.00826364512119603
